timestamp,datetime,type,ssid_name,mac,rssi_dbm,distance_m,level,whitelisted,manufacturer,mac_random,device_type,hidden_network
1779747920.8568175,2026-05-25 17:25:20,WIFI,HONOR X7,6A:B0:2F:CD:2A:C8,-41,0.22,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747920.8568175,2026-05-25 17:25:20,WIFI,WILLIANS,EA:4D:74:53:55:78,-45,0.3,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747920.8578176,2026-05-25 17:25:20,WIFI,W10,18:D6:C7:E0:C1:FE,-75,3.91,WARNING,False,Desconocido,False,Desconocido,False
1779747924.6802275,2026-05-25 17:25:24,WIFI,HONOR X7,6A:B0:2F:CD:2A:C8,-41,0.22,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747924.6827424,2026-05-25 17:25:24,WIFI,WILLIANS,EA:4D:74:53:55:78,-46,0.33,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747924.6827424,2026-05-25 17:25:24,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779747928.7450457,2026-05-25 17:25:28,WIFI,HONOR X7,6A:B0:2F:CD:2A:C8,-39,0.18,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747928.7450457,2026-05-25 17:25:28,WIFI,WILLIANS,EA:4D:74:53:55:78,-50,0.46,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747928.7459304,2026-05-25 17:25:28,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779747932.8859634,2026-05-25 17:25:32,WIFI,HONOR X7,6A:B0:2F:CD:2A:C8,-41,0.22,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747932.8859634,2026-05-25 17:25:32,WIFI,WILLIANS,EA:4D:74:53:55:78,-58,0.92,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747932.8919623,2026-05-25 17:25:32,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779747936.9438841,2026-05-25 17:25:36,WIFI,HONOR X7,6A:B0:2F:CD:2A:C8,-40,0.2,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747936.9438841,2026-05-25 17:25:36,WIFI,WILLIANS,EA:4D:74:53:55:78,-54,0.65,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747936.944889,2026-05-25 17:25:36,WIFI,W10,18:D6:C7:E0:C1:FE,-75,3.91,WARNING,False,Desconocido,False,Desconocido,False
1779747940.8928537,2026-05-25 17:25:40,WIFI,HONOR X7,6A:B0:2F:CD:2A:C8,-40,0.2,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747940.8928537,2026-05-25 17:25:40,WIFI,WILLIANS,EA:4D:74:53:55:78,-57,0.84,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747940.893852,2026-05-25 17:25:40,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779747944.9427216,2026-05-25 17:25:44,WIFI,HONOR X7,6A:B0:2F:CD:2A:C8,-40,0.2,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747944.9427216,2026-05-25 17:25:44,WIFI,WILLIANS,EA:4D:74:53:55:78,-59,1.0,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747944.9437282,2026-05-25 17:25:44,WIFI,W10,18:D6:C7:E0:C1:FE,-75,3.91,WARNING,False,Desconocido,False,Desconocido,False
1779747948.9292142,2026-05-25 17:25:48,WIFI,HONOR X7,6A:B0:2F:CD:2A:C8,-40,0.2,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747948.9292142,2026-05-25 17:25:48,WIFI,WILLIANS,EA:4D:74:53:55:78,-61,1.19,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747948.9292142,2026-05-25 17:25:48,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779747952.9344969,2026-05-25 17:25:52,WIFI,HONOR X7,6A:B0:2F:CD:2A:C8,-40,0.2,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747952.935499,2026-05-25 17:25:52,WIFI,WILLIANS,EA:4D:74:53:55:78,-60,1.09,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747952.935499,2026-05-25 17:25:52,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779747956.9322586,2026-05-25 17:25:56,WIFI,HONOR X7,6A:B0:2F:CD:2A:C8,-40,0.2,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747956.9322586,2026-05-25 17:25:56,WIFI,WILLIANS,EA:4D:74:53:55:78,-43,0.26,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747956.933267,2026-05-25 17:25:56,WIFI,W10,18:D6:C7:E0:C1:FE,-75,3.91,WARNING,False,Desconocido,False,Desconocido,False
1779747960.994235,2026-05-25 17:26:00,WIFI,HONOR X7,6A:B0:2F:CD:2A:C8,-40,0.2,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747960.994235,2026-05-25 17:26:00,WIFI,WILLIANS,EA:4D:74:53:55:78,-65,1.67,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747960.9951942,2026-05-25 17:26:00,WIFI,W10,18:D6:C7:E0:C1:FE,-75,3.91,WARNING,False,Desconocido,False,Desconocido,False
1779747964.9969406,2026-05-25 17:26:04,WIFI,HONOR X7,6A:B0:2F:CD:2A:C8,-40,0.2,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747964.9979236,2026-05-25 17:26:04,WIFI,WILLIANS,EA:4D:74:53:55:78,-60,1.09,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747964.9979236,2026-05-25 17:26:04,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779747968.994822,2026-05-25 17:26:08,WIFI,HONOR X7,6A:B0:2F:CD:2A:C8,-42,0.23,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747968.994822,2026-05-25 17:26:08,WIFI,WILLIANS,EA:4D:74:53:55:78,-55,0.71,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747968.9959228,2026-05-25 17:26:08,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779747972.9521039,2026-05-25 17:26:12,WIFI,HONOR X7,6A:B0:2F:CD:2A:C8,-41,0.22,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747972.9521039,2026-05-25 17:26:12,WIFI,WILLIANS,EA:4D:74:53:55:78,-50,0.46,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747972.953585,2026-05-25 17:26:12,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779747977.00128,2026-05-25 17:26:17,WIFI,HONOR X7,6A:B0:2F:CD:2A:C8,-41,0.22,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747977.00128,2026-05-25 17:26:17,WIFI,WILLIANS,EA:4D:74:53:55:78,-53,0.6,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747977.0022783,2026-05-25 17:26:17,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779747980.997099,2026-05-25 17:26:20,WIFI,HONOR X7,6A:B0:2F:CD:2A:C8,-37,0.15,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747980.9979937,2026-05-25 17:26:20,WIFI,WILLIANS,EA:4D:74:53:55:78,-47,0.36,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747980.9989946,2026-05-25 17:26:20,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779747984.9866161,2026-05-25 17:26:24,WIFI,HONOR X7,6A:B0:2F:CD:2A:C8,-40,0.2,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747984.9875026,2026-05-25 17:26:24,WIFI,WILLIANS,EA:4D:74:53:55:78,-54,0.65,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747984.9875026,2026-05-25 17:26:24,WIFI,W10,18:D6:C7:E0:C1:FE,-75,3.91,WARNING,False,Desconocido,False,Desconocido,False
1779747988.8540149,2026-05-25 17:26:28,WIFI,WILLIANS,EA:4D:74:53:55:78,-54,0.65,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747988.8540149,2026-05-25 17:26:28,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779747992.8686762,2026-05-25 17:26:32,WIFI,WILLIANS,EA:4D:74:53:55:78,-55,0.71,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747992.8695474,2026-05-25 17:26:32,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779747996.83273,2026-05-25 17:26:36,WIFI,WILLIANS,EA:4D:74:53:55:78,-51,0.51,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779747996.83273,2026-05-25 17:26:36,WIFI,W10,18:D6:C7:E0:C1:FE,-75,3.91,WARNING,False,Desconocido,False,Desconocido,False
1779748000.8503997,2026-05-25 17:26:40,WIFI,WILLIANS,EA:4D:74:53:55:78,-45,0.3,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748000.8503997,2026-05-25 17:26:40,WIFI,W10,18:D6:C7:E0:C1:FE,-74,3.59,WARNING,False,Desconocido,False,Desconocido,False
1779748004.8114011,2026-05-25 17:26:44,WIFI,WILLIANS,EA:4D:74:53:55:78,-44,0.28,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748004.8129163,2026-05-25 17:26:44,WIFI,W10,18:D6:C7:E0:C1:FE,-74,3.59,WARNING,False,Desconocido,False,Desconocido,False
1779748008.815584,2026-05-25 17:26:48,WIFI,WILLIANS,EA:4D:74:53:55:78,-47,0.36,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748008.8165855,2026-05-25 17:26:48,WIFI,W10,18:D6:C7:E0:C1:FE,-74,3.59,WARNING,False,Desconocido,False,Desconocido,False
1779748012.8212657,2026-05-25 17:26:52,WIFI,WILLIANS,EA:4D:74:53:55:78,-46,0.33,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748012.8227935,2026-05-25 17:26:52,WIFI,W10,18:D6:C7:E0:C1:FE,-75,3.91,WARNING,False,Desconocido,False,Desconocido,False
1779748016.8585439,2026-05-25 17:26:56,WIFI,WILLIANS,EA:4D:74:53:55:78,-46,0.33,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748016.8595438,2026-05-25 17:26:56,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779748020.829536,2026-05-25 17:27:00,WIFI,WILLIANS,EA:4D:74:53:55:78,-45,0.3,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748020.8305461,2026-05-25 17:27:00,WIFI,W10,18:D6:C7:E0:C1:FE,-75,3.91,WARNING,False,Desconocido,False,Desconocido,False
1779748024.8535979,2026-05-25 17:27:04,WIFI,WILLIANS,EA:4D:74:53:55:78,-46,0.33,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748024.8546045,2026-05-25 17:27:04,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779748028.8135996,2026-05-25 17:27:08,WIFI,WILLIANS,EA:4D:74:53:55:78,-47,0.36,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748028.8146071,2026-05-25 17:27:08,WIFI,W10,18:D6:C7:E0:C1:FE,-75,3.91,WARNING,False,Desconocido,False,Desconocido,False
1779748032.8060467,2026-05-25 17:27:12,WIFI,WILLIANS,EA:4D:74:53:55:78,-45,0.3,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748032.807058,2026-05-25 17:27:12,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779748036.8565593,2026-05-25 17:27:16,WIFI,WILLIANS,EA:4D:74:53:55:78,-46,0.33,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748036.8575592,2026-05-25 17:27:16,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779748040.8315904,2026-05-25 17:27:20,WIFI,WILLIANS,EA:4D:74:53:55:78,-44,0.28,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748040.8330944,2026-05-25 17:27:20,WIFI,W10,18:D6:C7:E0:C1:FE,-74,3.59,WARNING,False,Desconocido,False,Desconocido,False
1779748044.8153076,2026-05-25 17:27:24,WIFI,WILLIANS,EA:4D:74:53:55:78,-47,0.36,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748044.8163023,2026-05-25 17:27:24,WIFI,W10,18:D6:C7:E0:C1:FE,-75,3.91,WARNING,False,Desconocido,False,Desconocido,False
1779748048.8548372,2026-05-25 17:27:28,WIFI,WILLIANS,EA:4D:74:53:55:78,-45,0.3,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748048.8558867,2026-05-25 17:27:28,WIFI,W10,18:D6:C7:E0:C1:FE,-75,3.91,WARNING,False,Desconocido,False,Desconocido,False
1779748052.850691,2026-05-25 17:27:32,WIFI,WILLIANS,EA:4D:74:53:55:78,-45,0.3,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748052.8516915,2026-05-25 17:27:32,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779748056.8196464,2026-05-25 17:27:36,WIFI,WILLIANS,EA:4D:74:53:55:78,-45,0.3,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748056.8206456,2026-05-25 17:27:36,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779748060.8490944,2026-05-25 17:27:40,WIFI,WILLIANS,EA:4D:74:53:55:78,-46,0.33,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748060.8490944,2026-05-25 17:27:40,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779748064.8735576,2026-05-25 17:27:44,WIFI,WILLIANS,EA:4D:74:53:55:78,-47,0.36,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748064.8735576,2026-05-25 17:27:44,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779748068.870321,2026-05-25 17:27:48,WIFI,WILLIANS,EA:4D:74:53:55:78,-45,0.3,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748068.878373,2026-05-25 17:27:48,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779748072.8888776,2026-05-25 17:27:52,WIFI,WILLIANS,EA:4D:74:53:55:78,-47,0.36,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748072.8897676,2026-05-25 17:27:52,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779748076.8708699,2026-05-25 17:27:56,WIFI,WILLIANS,EA:4D:74:53:55:78,-45,0.3,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748076.8718112,2026-05-25 17:27:56,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779748080.895462,2026-05-25 17:28:00,WIFI,WILLIANS,EA:4D:74:53:55:78,-45,0.3,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748080.8964827,2026-05-25 17:28:00,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779748084.8310213,2026-05-25 17:28:04,WIFI,WILLIANS,EA:4D:74:53:55:78,-46,0.33,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779748084.8310213,2026-05-25 17:28:04,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
